id:ID,description,source_project,source_version,likelihood,impact_score,frequency,recency,confidence,expert_weight,source_ll,cause,impact,impact_text,:LABEL
Risk_275,철근 피복 두께 부족 및 스페이서 결속 부실에 따른 철근 부식 및 균열 리스크_하자 L/L(철콘공사),하자 L/L(철콘공사),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,철근 피복 두께 부족 및 스페이서 결속 부실에 따른 철근 부식 및 균열 리스크,고압 펌핑 타설 시 펌프 압력에 의해 철근망이 변형되거나 스페이서 결속 불량으로 철근이 거푸집 쪽으로 밀려남,피복 두께 기준 미달로 공용 중 라이닝 표면에 균열이 발생하고 철근 조기 부식 팽창으로 인한 콘크리트 박락 사고 유발,피복 두께 기준 미달로 공용 중 라이닝 표면에 균열이 발생하고 철근 조기 부식 팽창으로 인한 콘크리트 박락 사고 유발,Risk
Risk_276,"라이닝 내 매입물(Block-out, 슬리브) 누락에 따른 후속 구조물 코어 천공 및 손상 리스크_새만금전주 6공구 등",새만금전주 6공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,"라이닝 내 매입물(Block-out, 슬리브) 누락에 따른 후속 구조물 코어 천공 및 손상 리스크",조명/소화전 등 필수 매입함(Box)과 슬리브 배관 계획이 설계 누락되거나 타 공종(전기/설비)과 인터페이스 협의 부재,매설물 누락 상태로 타설 후 사후 설치를 위해 라이닝 구조체를 치핑/코어링하게 되어 철근 절단 및 구조체 영구적 손상 유발,매설물 누락 상태로 타설 후 사후 설치를 위해 라이닝 구조체를 치핑/코어링하게 되어 철근 절단 및 구조체 영구적 손상 유발,Risk
Risk_277,강재거푸집 노후화 및 박리제 불량에 따른 라이닝 표면 뜯김(Shingle) 품질 하자 리스크_파주-포천 2공구 등,파주-포천 2공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,강재거푸집 노후화 및 박리제 불량에 따른 라이닝 표면 뜯김(Shingle) 품질 하자 리스크,Steel Form을 반복적으로 과도하게 사용하며 표면 청소/박리제 도포를 소홀히 하거나 강도 발현 전 조기에 탈형함,거푸집과 콘크리트가 부착되어 표면이 뜯겨나가거나 물곰보가 발생하며 이를 위해 샌드 그라인딩 등 추가 비용 대량 투입,거푸집과 콘크리트가 부착되어 표면이 뜯겨나가거나 물곰보가 발생하며 이를 위해 샌드 그라인딩 등 추가 비용 대량 투입,Risk
Risk_278,거푸집 하부(기초) 밀착 불량에 따른 시멘트 페이스트 유출 및 라이닝 단면 결손 리스크_GTX-A 6공구 등,GTX-A 6공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,거푸집 하부(기초) 밀착 불량에 따른 시멘트 페이스트 유출 및 라이닝 단면 결손 리스크,거푸집 세팅 시 하부 인버트와의 요철로 하단부(Footing)가 밀착되지 않고 틈새가 방치되거나 조인트 실링이 미비함,타설 측압에 의해 페이스트가 대량 유출되면서 구조체 하단에 골재만 남는 심각한 곰보(재료분리)와 하중 지지력 상실 유발,타설 측압에 의해 페이스트가 대량 유출되면서 구조체 하단에 골재만 남는 심각한 곰보(재료분리)와 하중 지지력 상실 유발,Risk
Risk_279,라이닝 철근 체어바 끝단 마감 부실에 의한 방수층 훼손 및 누수 리스크_공통(하자 L/L),공통(하자 L/L),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,라이닝 철근 체어바 끝단 마감 부실에 의한 방수층 훼손 및 누수 리스크,철근 지지용 체어바(Chair Bar) 끝단에 보호 캡을 씌우지 않거나 날카로운 마감 상태로 방치함,타설 압력과 진동에 의해 체어바가 밀리며 배면 방수 시트를 찢어 터널 내 영구적 누수 통로를 형성함,타설 압력과 진동에 의해 체어바가 밀리며 배면 방수 시트를 찢어 터널 내 영구적 누수 통로를 형성함,Risk
Risk_280,비상주차대/피난연락갱 등 확폭 구간 거푸집 구조검토 누락 및 붕괴 리스크_서울지하철 923공구 등,서울지하철 923공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,비상주차대/피난연락갱 등 확폭 구간 거푸집 구조검토 누락 및 붕괴 리스크,단면 형상이 변하는 확폭 구간 라이닝 시공 시 단면 변화에 따른 편심 측압 및 응력 집중 구조계산을 누락함,비대칭 타설 압력을 견디지 못하고 거푸집이 변형(배부름)되거나 지지력을 상실해 타설 중 폼이 일거에 붕괴됨,비대칭 타설 압력을 견디지 못하고 거푸집이 변형(배부름)되거나 지지력을 상실해 타설 중 폼이 일거에 붕괴됨,Risk
Risk_281,천단부(Crown) 및 축류팬실 고소작업 발판/비계 누락에 따른 검측 부실 리스크_파주-포천 2공구 등,파주-포천 2공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,천단부(Crown) 및 축류팬실 고소작업 발판/비계 누락에 따른 검측 부실 리스크,터널 최상단 천단부 작업을 위한 안전한 전용 작업발판이 설계 누락되어 임의 개조된 대차만을 활용함,작업자 접근 불능으로 추락 위험이 고조되며 감리단의 천단부 철근/매설물 상태 육안 검측이 불가능해 부실 시공 방치,작업자 접근 불능으로 추락 위험이 고조되며 감리단의 천단부 철근/매설물 상태 육안 검측이 불가능해 부실 시공 방치,Risk
Risk_282,내공 치수(Clearance) 및 이격거리 미확보에 따른 시설물 간섭 및 단차 리스크_진접선 3공구 등,진접선 3공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,내공 치수(Clearance) 및 이격거리 미확보에 따른 시설물 간섭 및 단차 리스크,라이닝 폼 세팅 시 신구 접속부 정렬 정밀도 부족 혹은 곡선부 차량 주행 궤적을 고려하지 않은 과소 설계,전차선 등 건축한계선을 침범해 제트팬 등 대형 시설물 설치 공간이 부족해지며 열차 충돌 위험으로 라이닝 할석 초래,전차선 등 건축한계선을 침범해 제트팬 등 대형 시설물 설치 공간이 부족해지며 열차 충돌 위험으로 라이닝 할석 초래,Risk
Risk_283,과다 여굴 구간 편심 측압 작용에 따른 이동식 거푸집(Form Gantry) 전도 리스크_상주-영천 10공구 등,상주-영천 10공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,과다 여굴 구간 편심 측압 작용에 따른 이동식 거푸집(Form Gantry) 전도 리스크,심한 발파 여굴 구간에서 양측 벽체의 타설 높이를 균일하게 맞추지 않고 한쪽 방향으로만 편타설을 실시함,유동성 콘크리트가 유발하는 비대칭 편심 측압으로 인해 수십 톤의 Steel Form이 레일을 이탈하거나 통째로 붕괴/전도됨,유동성 콘크리트가 유발하는 비대칭 편심 측압으로 인해 수십 톤의 Steel Form이 레일을 이탈하거나 통째로 붕괴/전도됨,Risk
Risk_284,천단부/경사부 마감 거푸집 견고성 부족 및 페이스트 유출에 따른 단면 결손 리스크_평화의댐 치수능력증대 등,평화의댐 치수능력증대 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,천단부/경사부 마감 거푸집 견고성 부족 및 페이스트 유출에 따른 단면 결손 리스크,천단부나 급경사 구간 타설 시 측면 마감 거푸집(Metal Lath 등) 설계 누락 및 지지력 부족,타설 중 페이스트가 대량 유출되어 시공이음부(Joint) 결합력이 저하되고 라이닝 하단에 심각한 골재 분리/곰보 발생,타설 중 페이스트가 대량 유출되어 시공이음부(Joint) 결합력이 저하되고 라이닝 하단에 심각한 골재 분리/곰보 발생,Risk
Risk_285,곡선/헌치 구간 철근 겹침 이음(Lap Joint) 길이 미달 및 구조적 내하력 상실 리스크_진접선 3공구 등,진접선 3공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,곡선/헌치 구간 철근 겹침 이음(Lap Joint) 길이 미달 및 구조적 내하력 상실 리스크,터널 아치 곡선 구간 조립 시 공간 협소 및 곡률 가중치를 무시하고 직선 기준으로 겹침 길이를 산정함,기준 이음 길이 미달 시 응력 전달이 차단되어 구조적 균열이 발생하고 무리한 겹침으로 타설 공동(Honeycomb) 유발,기준 이음 길이 미달 시 응력 전달이 차단되어 구조적 균열이 발생하고 무리한 겹침으로 타설 공동(Honeycomb) 유발,Risk
Risk_286,터널 라이닝 폼(Form) 길이 변경에 따른 타 공종(전차선 C찬넬) 매립 위치 오시공 리스크_동해선 포항-삼척 10공구,동해선 포항-삼척 10공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 라이닝 폼(Form) 길이 변경에 따른 타 공종(전차선 C찬넬) 매립 위치 오시공 리스크,공기 단축을 위해 라이닝 폼 길이를 변경(10m -> 12.5m)했으나 전차선 등 타 분야 인터페이스 협의 누락,천단부 전차선용 C찬넬이 폼 길이 변경으로 폼 이음 부위에 걸려 오시공되거나 허용오차를 벗어나는 중대 하자 발생,천단부 전차선용 C찬넬이 폼 길이 변경으로 폼 이음 부위에 걸려 오시공되거나 허용오차를 벗어나는 중대 하자 발생,Risk
Risk_287,장기 방치된 연결용 철근(Starter Bar) 부식에 따른 콘크리트 부착력 상실 리스크_충주댐 치수능력증대 등,충주댐 치수능력증대 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,장기 방치된 연결용 철근(Starter Bar) 부식에 따른 콘크리트 부착력 상실 리스크,공정 대기 중 다습한 터널 환경에 연결 철근이 6개월 이상 노출되어 심한 녹(Rust)과 슬래그가 발생함,결속선 부식으로 철근망 붕락 위험이 있으며 표면 부식 미제거 시 신구 콘크리트 간 부착력 급감 및 일체성 상실,결속선 부식으로 철근망 붕락 위험이 있으며 표면 부식 미제거 시 신구 콘크리트 간 부착력 급감 및 일체성 상실,Risk
Risk_288,거푸집 하부 지지대(스토퍼) 지지력 부족 및 타설 진동에 따른 폼 이동(변위) 리스크_평화의댐 치수능력증대 등,평화의댐 치수능력증대 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,거푸집 하부 지지대(스토퍼) 지지력 부족 및 타설 진동에 따른 폼 이동(변위) 리스크,갱구부/급경사 구간에서 폼 갠트리를 지지하는 레일 스토퍼나 목재 동바리의 구조적 지지력 검토 미흡,타설 하중과 진동을 이기지 못하고 지지대가 파손되며 폼이 미세 이동해 라이닝 두께 편차가 발생하거나 폼이 전도됨,타설 하중과 진동을 이기지 못하고 지지대가 파손되며 폼이 미세 이동해 라이닝 두께 편차가 발생하거나 폼이 전도됨,Risk
Risk_289,응력 집중 구간(제트팬 거치부 등) 전단 보강근 설계 누락 및 전단 균열 리스크_적금-영남연육교 등,적금-영남연육교 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,응력 집중 구간(제트팬 거치부 등) 전단 보강근 설계 누락 및 전단 균열 리스크,제트팬 거치구간 등 중하중 집중 구간 설계 시 구조계산서와 달리 도면/내역에서 전단 보강근 상세가 누락됨,보강 철근 누락 시 공용 중 설비 진동과 하중을 견디지 못하고 라이닝 코핑부에 치명적 전단 균열 및 붕괴 발생,보강 철근 누락 시 공용 중 설비 진동과 하중을 견디지 못하고 라이닝 코핑부에 치명적 전단 균열 및 붕괴 발생,Risk
Risk_290,터널 내 레미콘 장거리 운반 및 슬럼프 저하에 따른 압송관 막힘 및 타설 불량 리스크_파주-포천 2공구 등,파주-포천 2공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 내 레미콘 장거리 운반 및 슬럼프 저하에 따른 압송관 막힘 및 타설 불량 리스크,장대 터널 내 어두운 시야와 노면 요철로 믹서트럭 속도가 저하되어 레미콘 도착 및 타설 대기 시간이 초과됨,슬럼프(Slump)가 급강하해 펌프카 압송 중 배관이 막히고 유동성 부족으로 라이닝 상부 충진 불량 및 콜드 조인트 발생,슬럼프(Slump)가 급강하해 펌프카 압송 중 배관이 막히고 유동성 부족으로 라이닝 상부 충진 불량 및 콜드 조인트 발생,Risk
Risk_291,부식성/염해 환경 부적정 재료 적용에 따른 콘크리트 박리 및 철근 조기 부식 리스크_새만금전주 6공구 등,새만금전주 6공구 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,부식성/염해 환경 부적정 재료 적용에 따른 콘크리트 박리 및 철근 조기 부식 리스크,염화물/해풍 노출 구역 설계 시 내구성을 위한 노출범주 등급(연행공극률) 미적용 및 일반 철근 설계 고수,염화 이온 침투로 동결 시 표면이 떨어져 나가는 박리(Scaling)가 발생하고 철근 부식 팽창으로 구조물 내구성이 파괴됨,염화 이온 침투로 동결 시 표면이 떨어져 나가는 박리(Scaling)가 발생하고 철근 부식 팽창으로 구조물 내구성이 파괴됨,Risk
Risk_292,부적정 배합 설계 및 임의 변경에 따른 재료분리 및 노면 망상균열 리스크_부산지하철반송선 등,부산지하철반송선 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,부적정 배합 설계 및 임의 변경에 따른 재료분리 및 노면 망상균열 리스크,해외 기준을 현장 여건 확인 없이 차용하거나 시공성을 이유로 시멘트량/혼화제 비율을 검증 없이 변경,유동성 밸런스가 파괴되어 재료가 분리되고 표면에 심각한 망상균열이 발생해 구조체 탈락 및 구조 안전성 위협,유동성 밸런스가 파괴되어 재료가 분리되고 표면에 심각한 망상균열이 발생해 구조체 탈락 및 구조 안전성 위협,Risk
Risk_293,연행공극(Air Content) 부족 및 동결손상에 따른 콘크리트 표면 박리(Scaling) 리스크_하자 L/L 공통,하자 L/L 공통,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,연행공극(Air Content) 부족 및 동결손상에 따른 콘크리트 표면 박리(Scaling) 리스크,동결융해 및 제설제 노출 구역 타설 시 필수적인 적정 공기량(AE제 혼입 등) 확보 기준을 미달한 배합 적용,수분 팽창압을 공극이 흡수하지 못해 표면이 비늘처럼 벗겨지는 박리(Scaling)가 광범위하게 발생하고 내구성 파괴,수분 팽창압을 공극이 흡수하지 못해 표면이 비늘처럼 벗겨지는 박리(Scaling)가 광범위하게 발생하고 내구성 파괴,Risk
Risk_294,배합 불량 및 다짐 미흡에 따른 굵은 골재 걸림 및 대형 공동(Honeycomb) 발생 리스크_광양시우회도로 등,광양시우회도로 등,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,배합 불량 및 다짐 미흡에 따른 굵은 골재 걸림 및 대형 공동(Honeycomb) 발생 리스크,철근 과밀 부위에 굵은 골재 최대치수와 유동성을 고려하지 않은 일반 배합을 무리하게 사용함,골재가 철근망에 걸려 재료 분리가 발생하고 탈형 후 내부가 텅 빈 대형 공동(Honeycomb)과 철근 노출 발생,골재가 철근망에 걸려 재료 분리가 발생하고 탈형 후 내부가 텅 빈 대형 공동(Honeycomb)과 철근 노출 발생,Risk
